REGION_DE_EJECUCION,TIPO_DE_INSTITUCION,SUBDIRECCION,AÑO_DE_FALLO,PROGRAMA,INSTRUMENTO,NOMBRE_DEL_CONCURSO,MONTO_TOTAL_ADJUDICADO_(M$),ESTADO_RESOLUCION_CONCURSO,DISCIPLINA_OECD,TIPO_DE_BENEFICIARIO,SEXO,MACRO_ZONA
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2018,PFCHA,CONICYT NACIONAL - MAGISTER FUNCIONARIOS PUBLICOS,CONICYT NACIONAL - MAGISTER FUNCIONARIOS PUBLICOS,$-,NO ADJUDICADO,CIENCIAS SOCIALES,PERSONA NATURAL,MUJER,NORTE
15. ARICA Y PARINACOTA,UNIVERSIDAD,CAPITAL HUMANO,2018,PFCHA,CONICYT NACIONAL - MAGISTER FUNCIONARIOS PUBLICOS,CONICYT NACIONAL - MAGISTER FUNCIONARIOS PUBLICOS,SE IDENTIFICA AL CIERRE DE LA BECA,ADJUDICADO,CIENCIAS SOCIALES,PERSONA NATURAL,MUJER,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2018,PFCHA,CONICYT NACIONAL - MAGISTER FUNCIONARIOS PUBLICOS,CONICYT NACIONAL - MAGISTER FUNCIONARIOS PUBLICOS,$-,NO ADJUDICADO,CIENCIAS MEDICAS Y DE LA SALUD,PERSONA NATURAL,MUJER,NORTE
15. ARICA Y PARINACOTA,UNIVERSIDAD,CAPITAL HUMANO,2018,PFCHA,CONICYT NACIONAL - MAGISTER FUNCIONARIOS PUBLICOS,CONICYT NACIONAL - MAGISTER FUNCIONARIOS PUBLICOS,$-,FUERA DE BASES,CIENCIAS MEDICAS Y DE LA SALUD,PERSONA NATURAL,MUJER,NORTE
03. ATACAMA,UNIVERSIDAD,CAPITAL HUMANO,2018,PFCHA,CONICYT NACIONAL - MAGISTER FUNCIONARIOS PUBLICOS,CONICYT NACIONAL - MAGISTER FUNCIONARIOS PUBLICOS,$-,NO ADJUDICADO,CIENCIAS MEDICAS Y DE LA SALUD,PERSONA NATURAL,MUJER,NORTE
15. ARICA Y PARINACOTA,UNIVERSIDAD,CAPITAL HUMANO,2018,PFCHA,APOYO COMPLEMENTARIO - EVENTOS Y CURSOS CORTOS,EVENTOS,$-,NO ADJUDICADO,HUMANIDADES,PERSONA NATURAL,MUJER,NORTE
15. ARICA Y PARINACOTA,UNIVERSIDAD,CAPITAL HUMANO,2018,PFCHA,APOYO COMPLEMENTARIO - EVENTOS Y CURSOS CORTOS,EVENTOS,SE IDENTIFICA AL CIERRE DE LA BECA,ADJUDICADO,HUMANIDADES,PERSONA NATURAL,MUJER,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2018,PFCHA,APOYO COMPLEMENTARIO - EVENTOS Y CURSOS CORTOS,EVENTOS,SE IDENTIFICA AL CIERRE DE LA BECA,ADJUDICADO,INGENIERIA Y TECNOLOGIA,PERSONA NATURAL,MUJER,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2018,PFCHA,APOYO COMPLEMENTARIO - EVENTOS Y CURSOS CORTOS,EVENTOS,$-,FUERA DE BASES,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2018,PFCHA,APOYO COMPLEMENTARIO - EVENTOS Y CURSOS CORTOS,EVENTOS,$-,FUERA DE BASES,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2018,PFCHA,APOYO COMPLEMENTARIO - EVENTOS Y CURSOS CORTOS,EVENTOS,$-,NO ADJUDICADO,CIENCIAS SOCIALES,PERSONA NATURAL,MUJER,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2018,PFCHA,APOYO COMPLEMENTARIO - EVENTOS Y CURSOS CORTOS,EVENTOS,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2018,PFCHA,APOYO COMPLEMENTARIO - EVENTOS Y CURSOS CORTOS,EVENTOS,$-,NO ADJUDICADO,CIENCIAS AGRICOLAS,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2018,PFCHA,APOYO COMPLEMENTARIO - EVENTOS Y CURSOS CORTOS,EVENTOS,SE IDENTIFICA AL CIERRE DE LA BECA,ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,MUJER,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2018,PFCHA,APOYO COMPLEMENTARIO - EVENTOS Y CURSOS CORTOS,EVENTOS,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2018,PFCHA,APOYO COMPLEMENTARIO - EVENTOS Y CURSOS CORTOS,EVENTOS,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2018,PFCHA,APOYO COMPLEMENTARIO - EVENTOS Y CURSOS CORTOS,EVENTOS,SE IDENTIFICA AL CIERRE DE LA BECA,ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2018,PFCHA,APOYO COMPLEMENTARIO - EVENTOS Y CURSOS CORTOS,EVENTOS,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,MUJER,NORTE
15. ARICA Y PARINACOTA,UNIVERSIDAD,CAPITAL HUMANO,2018,PFCHA,APOYO COMPLEMENTARIO - EVENTOS Y CURSOS CORTOS,EVENTOS,SE IDENTIFICA AL CIERRE DE LA BECA,ADJUDICADO,HUMANIDADES,PERSONA NATURAL,MUJER,NORTE
01. TARAPACA,UNIVERSIDAD,CAPITAL HUMANO,2018,PFCHA,APOYO COMPLEMENTARIO - EVENTOS Y CURSOS CORTOS,EVENTOS,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2018,PFCHA,APOYO COMPLEMENTARIO - EVENTOS Y CURSOS CORTOS,EVENTOS,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,SE IDENTIFICA AL CIERRE DE LA BECA,ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,MUJER,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
01. TARAPACA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,SE IDENTIFICA AL CIERRE DE LA BECA,ADJUDICADO,CIENCIAS SOCIALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,NO ADJUDICADO,CIENCIAS AGRICOLAS,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,NO ADJUDICADO,CIENCIAS SOCIALES,PERSONA NATURAL,HOMBRE,NORTE
01. TARAPACA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,FUERA DE BASES,CIENCIAS SOCIALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,MUJER,NORTE
03. ATACAMA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,NO ADJUDICADO,CIENCIAS SOCIALES,PERSONA NATURAL,MUJER,NORTE
01. TARAPACA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,SE IDENTIFICA AL CIERRE DE LA BECA,ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,SE IDENTIFICA AL CIERRE DE LA BECA,ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
15. ARICA Y PARINACOTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,SE IDENTIFICA AL CIERRE DE LA BECA,ADJUDICADO,CIENCIAS SOCIALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,NO ADJUDICADO,INGENIERIA Y TECNOLOGIA,PERSONA NATURAL,MUJER,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,SE IDENTIFICA AL CIERRE DE LA BECA,ADJUDICADO,CIENCIAS SOCIALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,SE IDENTIFICA AL CIERRE DE LA BECA,ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,SE IDENTIFICA AL CIERRE DE LA BECA,ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,NO ADJUDICADO,INGENIERIA Y TECNOLOGIA,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,SE IDENTIFICA AL CIERRE DE LA BECA,ADJUDICADO,INGENIERIA Y TECNOLOGIA,PERSONA NATURAL,MUJER,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,SE IDENTIFICA AL CIERRE DE LA BECA,ADJUDICADO,CIENCIAS SOCIALES,PERSONA NATURAL,MUJER,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,MUJER,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,SE IDENTIFICA AL CIERRE DE LA BECA,ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,SE IDENTIFICA AL CIERRE DE LA BECA,ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,NO ADJUDICADO,CIENCIAS SOCIALES,PERSONA NATURAL,MUJER,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,NO ADJUDICADO,CIENCIAS SOCIALES,PERSONA NATURAL,HOMBRE,NORTE
15. ARICA Y PARINACOTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,SE IDENTIFICA AL CIERRE DE LA BECA,ADJUDICADO,INGENIERIA Y TECNOLOGIA,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,NO ADJUDICADO,CIENCIAS SOCIALES,PERSONA NATURAL,MUJER,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,SE IDENTIFICA AL CIERRE DE LA BECA,ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,MUJER,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,MUJER,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
01. TARAPACA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,SE IDENTIFICA AL CIERRE DE LA BECA,ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
15. ARICA Y PARINACOTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,NO ADJUDICADO,CIENCIAS SOCIALES,PERSONA NATURAL,MUJER,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,SE IDENTIFICA AL CIERRE DE LA BECA,ADJUDICADO,CIENCIAS SOCIALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,MUJER,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,SE IDENTIFICA AL CIERRE DE LA BECA,ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,FUERA DE BASES,INGENIERIA Y TECNOLOGIA,PERSONA NATURAL,MUJER,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,NO ADJUDICADO,INGENIERIA Y TECNOLOGIA,PERSONA NATURAL,HOMBRE,NORTE
15. ARICA Y PARINACOTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,FUERA DE BASES,CIENCIAS SOCIALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,NO ADJUDICADO,INGENIERIA Y TECNOLOGIA,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,SE IDENTIFICA AL CIERRE DE LA BECA,ADJUDICADO,CIENCIAS SOCIALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,NO ADJUDICADO,INGENIERIA Y TECNOLOGIA,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,SE IDENTIFICA AL CIERRE DE LA BECA,ADJUDICADO,CIENCIAS SOCIALES,PERSONA NATURAL,MUJER,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,FUERA DE BASES,CIENCIAS SOCIALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,NO ADJUDICADO,INGENIERIA Y TECNOLOGIA,PERSONA NATURAL,MUJER,NORTE
15. ARICA Y PARINACOTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,NO ADJUDICADO,HUMANIDADES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,NO ADJUDICADO,INGENIERIA Y TECNOLOGIA,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,SE IDENTIFICA AL CIERRE DE LA BECA,ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
15. ARICA Y PARINACOTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,NO ADJUDICADO,CIENCIAS AGRICOLAS,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,NO ADJUDICADO,INGENIERIA Y TECNOLOGIA,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,FUERA DE BASES,CIENCIAS SOCIALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,MUJER,NORTE
15. ARICA Y PARINACOTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,NO ADJUDICADO,HUMANIDADES,PERSONA NATURAL,MUJER,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,FUERA DE BASES,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
15. ARICA Y PARINACOTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,SE IDENTIFICA AL CIERRE DE LA BECA,ADJUDICADO,INGENIERIA Y TECNOLOGIA,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,NO ADJUDICADO,INGENIERIA Y TECNOLOGIA,PERSONA NATURAL,MUJER,NORTE
03. ATACAMA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,FUERA DE BASES,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,NO ADJUDICADO,CIENCIAS SOCIALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,SE IDENTIFICA AL CIERRE DE LA BECA,ADJUDICADO,CIENCIAS MEDICAS Y DE LA SALUD,PERSONA NATURAL,HOMBRE,NORTE
01. TARAPACA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,MUJER,NORTE
15. ARICA Y PARINACOTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,NO ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
15. ARICA Y PARINACOTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,FUERA DE BASES,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,NO ADJUDICADO,CIENCIAS SOCIALES,PERSONA NATURAL,MUJER,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,NO ADJUDICADO,CIENCIAS SOCIALES,PERSONA NATURAL,HOMBRE,NORTE
15. ARICA Y PARINACOTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,NO ADJUDICADO,CIENCIAS AGRICOLAS,PERSONA NATURAL,MUJER,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,NO ADJUDICADO,CIENCIAS SOCIALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,NO ADJUDICADO,CIENCIAS AGRICOLAS,PERSONA NATURAL,HOMBRE,NORTE
01. TARAPACA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,NO ADJUDICADO,CIENCIAS SOCIALES,PERSONA NATURAL,HOMBRE,NORTE
15. ARICA Y PARINACOTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,$-,NO ADJUDICADO,CIENCIAS SOCIALES,PERSONA NATURAL,MUJER,NORTE
15. ARICA Y PARINACOTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,SE IDENTIFICA AL CIERRE DE LA BECA,ADJUDICADO,CIENCIAS SOCIALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,SE IDENTIFICA AL CIERRE DE LA BECA,ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,HOMBRE,NORTE
02. ANTOFAGASTA,UNIVERSIDAD,CAPITAL HUMANO,2019,PFCHA,CONICYT NACIONAL - DOCTORADO,DOCTORADO NACIONAL,SE IDENTIFICA AL CIERRE DE LA BECA,ADJUDICADO,CIENCIAS NATURALES,PERSONA NATURAL,MUJER,NORTE
